Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Avg_InterPurchase_Interval,First_Time_Buyer
541,381,4,385.46000000000004,0,Lost Customers,40.0,0
542,24,2,706.02,1,Loyal Customers,181.5,0
543,186,11,840.5,3,At Risk,46.9,0
544,397,1,263.38,0,Lost Customers,72.0,1
545,31,1,176.55,1,Loyal Customers,72.0,1
546,575,1,157.35,0,Lost Customers,72.0,1
547,42,2,372.8,1,Loyal Customers,44.0,0
548,205,4,514.25,3,At Risk,112.66666666666667,0
549,464,2,296.21000000000004,0,Lost Customers,195.0,0
550,414,1,366.4,0,Lost Customers,72.0,1
551,422,1,340.33,0,Lost Customers,72.0,1
552,9,28,17654.54,2,Champions,9.222222222222221,0
553,265,1,138.68,0,Lost Customers,72.0,1
554,429,1,833.53,0,Lost Customers,72.0,1
555,18,2,496.06,1,Loyal Customers,154.0,0
556,577,2,1018.42,3,At Risk,105.0,0
557,12,5,2919.81,1,Loyal Customers,22.0,0
558,396,2,508.91,0,Lost Customers,98.0,0
559,176,5,1776.0,3,At Risk,113.0,0
560,40,8,3103.19,2,Champions,87.42857142857143,0
561,23,13,5796.52,2,Champions,49.5,0
562,552,1,1651.72,0,Lost Customers,72.0,1
563,3,5,1662.3,1,Loyal Customers,8.75,0
564,5,13,6283.24,2,Champions,60.75,0
565,401,1,223.98,0,Lost Customers,72.0,1
566,149,4,975.1,3,At Risk,146.33333333333334,0
567,139,7,4479.73,3,At Risk,90.33333333333333,0
568,128,6,4359.2,3,At Risk,120.0,0
569,626,1,10953.5,3,At Risk,72.0,1
570,8,6,1335.19,1,Loyal Customers,31.8,0
571,17,4,486.64,1,Loyal Customers,353.5,0
572,9,74,35233.24,2,Champions,9.791666666666666,0
573,161,1,405.38,0,Lost Customers,72.0,1
574,64,3,770.42,1,Loyal Customers,255.0,0
575,88,12,2469.4,3,At Risk,58.0,0
576,5,3,729.3299999999999,1,Loyal Customers,294.0,0
577,411,4,1523.97,3,At Risk,104.33333333333333,0
578,395,1,197.31,0,Lost Customers,72.0,1
579,35,12,4304.89,2,Champions,46.18181818181818,0
580,312,1,117.85,0,Lost Customers,72.0,1
581,78,2,415.8,1,Loyal Customers,93.0,0
582,22,57,92347.34,2,Champions,12.618181818181819,0
583,539,8,1698.56,3,At Risk,17.857142857142858,0
584,24,8,1636.6299999999999,2,Champions,100.28571428571429,0
585,737,1,181.65,0,Lost Customers,72.0,1
586,2,15,4243.86,2,Champions,42.785714285714285,0
587,17,4,1063.9,1,Loyal Customers,20.0,0
588,15,9,3097.61,2,Champions,89.75,0
589,26,1,114.14,1,Loyal Customers,72.0,1
590,64,20,25264.8,2,Champions,34.77777777777778,0
591,55,2,899.69,1,Loyal Customers,33.0,0
592,724,1,377.49,0,Lost Customers,72.0,1
593,131,3,675.6,3,At Risk,117.0,0
594,558,2,496.5,0,Lost Customers,47.0,0
595,36,2,604.51,1,Loyal Customers,319.0,0
596,288,2,900.11,3,At Risk,367.0,0
597,437,1,324.45,0,Lost Customers,72.0,1
598,144,6,1603.99,3,At Risk,45.6,0
599,16,9,2317.43,2,Champions,89.75,0
600,31,22,15526.7,2,Champions,35.0,0
601,2,3,1843.0,1,Loyal Customers,10.5,0
602,9,15,3213.7200000000003,2,Champions,48.857142857142854,0
603,6,4,1387.79,1,Loyal Customers,24.0,0
604,10,2,828.8100000000001,1,Loyal Customers,512.0,0
605,639,1,162.45,0,Lost Customers,72.0,1
606,1,11,4757.16,2,Champions,26.3,0
607,306,4,521.89,3,At Risk,138.66666666666666,0
608,10,13,8706.97,2,Champions,59.5,0
609,400,2,467.34,0,Lost Customers,182.0,0
610,484,1,150.95,0,Lost Customers,72.0,1
611,414,4,1322.07,3,At Risk,81.66666666666667,0
612,379,1,211.99,0,Lost Customers,72.0,1
613,7,2,266.39,1,Loyal Customers,106.0,0
614,8,12,3235.79,2,Champions,45.81818181818182,0
615,437,1,132.24,0,Lost Customers,72.0,1
616,89,1,769.8100000000001,0,Lost Customers,72.0,1
617,10,1,160.18,1,Loyal Customers,72.0,1
618,358,3,2938.52,3,At Risk,12.0,0
619,112,1,135.95,0,Lost Customers,72.0,1
620,603,1,122.45,0,Lost Customers,72.0,1
621,7,10,1453.6,2,Champions,80.77777777777777,0
622,4,116,15704.6,2,Champions,6.054054054054054,0
623,414,4,1161.2,3,At Risk,81.66666666666667,0
624,414,1,385.55,0,Lost Customers,72.0,1
625,198,2,408.95,0,Lost Customers,367.0,0
626,437,6,2100.09,3,At Risk,59.0,0
627,212,8,3156.38,3,At Risk,64.42857142857143,0
628,156,4,513.88,3,At Risk,118.0,0
629,385,5,2502.82,3,At Risk,85.75,0
630,729,1,517.7,0,Lost Customers,72.0,1
631,158,21,16245.78,2,Champions,28.5,0
632,30,2,372.21999999999997,1,Loyal Customers,103.0,0
633,243,8,2744.81,3,At Risk,51.42857142857143,0
634,598,1,490.08000000000004,0,Lost Customers,72.0,1
635,19,1,97.5,1,Loyal Customers,72.0,1
636,1,2,1239.38,1,Loyal Customers,27.0,0
637,429,10,2729.84,3,At Risk,28.444444444444443,0
638,74,5,1312.21,3,At Risk,153.25,0
639,292,1,505.82,0,Lost Customers,72.0,1
640,3,33,13551.75,2,Champions,23.0,0
641,31,7,955.5,1,Loyal Customers,97.33333333333333,0
642,23,3,764.82,1,Loyal Customers,183.0,0
643,725,1,93.35000000000001,0,Lost Customers,72.0,1
644,23,8,1259.6299999999999,1,Loyal Customers,90.57142857142857,0
645,4,3,974.4200000000001,1,Loyal Customers,131.5,0
646,85,1,211.32,0,Lost Customers,72.0,1
647,376,1,355.5,0,Lost Customers,72.0,1
648,22,8,2110.91,2,Champions,83.71428571428571,0
649,493,3,920.08,3,At Risk,80.0,0
650,196,3,455.88,0,Lost Customers,24.0,0
651,107,4,1032.5,3,At Risk,205.66666666666666,0
652,4,33,24042.65,2,Champions,22.3125,0
653,318,3,414.13,0,Lost Customers,58.0,0
654,106,3,149.05,0,Lost Customers,54.0,0
655,12,36,11650.85,2,Champions,19.857142857142858,0
656,174,4,999.68,3,At Risk,94.0,0
657,56,1,81.57,0,Lost Customers,72.0,1
658,580,1,175.25,0,Lost Customers,72.0,1
659,323,3,612.13,3,At Risk,199.5,0
660,673,1,234.0,0,Lost Customers,72.0,1
661,374,2,330.12,0,Lost Customers,274.0,0
662,372,1,50.550000000000004,0,Lost Customers,72.0,1
663,9,11,2957.83,2,Champions,57.6,0
664,1,29,11097.43,2,Champions,24.482758620689655,0
665,11,11,5381.08,2,Champions,41.8,0
666,53,11,6579.78,2,Champions,54.4,0
667,73,3,789.89,1,Loyal Customers,24.5,0
668,7,1,204.0,1,Loyal Customers,72.0,1
669,16,35,9763.16,2,Champions,19.375,0
670,379,6,1229.95,3,At Risk,70.2,0
671,563,2,618.96,0,Lost Customers,97.0,0
672,4,17,4887.24,2,Champions,45.125,0
673,430,1,65.3,0,Lost Customers,72.0,1
674,64,3,1449.03,3,At Risk,154.33333333333334,0
675,471,2,555.87,0,Lost Customers,111.0,0
676,732,1,323.39,0,Lost Customers,72.0,1
677,1,9,1733.08,2,Champions,90.0,0
678,114,19,17239.2,2,Champions,31.38888888888889,0
679,23,2,661.3199999999999,1,Loyal Customers,22.0,0
680,31,5,1927.3,1,Loyal Customers,122.5,0
681,11,2,752.4399999999999,1,Loyal Customers,356.0,0
682,407,5,3292.84,3,At Risk,36.25,0
683,52,9,2815.96,2,Champions,50.625,0
684,357,2,220.55,0,Lost Customers,72.0,0
685,55,3,756.82,1,Loyal Customers,172.5,0
686,74,3,1364.2,3,At Risk,178.0,0
687,685,1,307.1,0,Lost Customers,72.0,1
688,138,12,3914.9500000000003,3,At Risk,53.81818181818182,0
689,80,3,908.46,3,At Risk,104.5,0
690,584,4,1010.73,3,At Risk,45.333333333333336,0
691,9,2,676.99,1,Loyal Customers,24.0,0
692,451,4,799.13,3,At Risk,46.0,0
693,598,3,1488.59,3,At Risk,66.5,0
694,273,1,516.42,0,Lost Customers,72.0,1
695,291,11,4848.05,3,At Risk,40.3,0
696,99,3,808.92,3,At Risk,193.0,0
697,31,3,949.25,1,Loyal Customers,212.5,0
698,32,24,8428.53,2,Champions,31.09090909090909,0
699,14,9,4049.13,2,Champions,83.0,0
700,64,4,1408.24,3,At Risk,111.66666666666667,0
701,15,35,11986.52,2,Champions,20.264705882352942,0
702,579,2,155.8,0,Lost Customers,40.0,0
703,212,7,3119.33,3,At Risk,73.16666666666667,0
704,622,1,127.65,0,Lost Customers,72.0,1
705,78,4,2321.11,3,At Risk,117.0,0
706,551,1,209.48,0,Lost Customers,72.0,1
707,530,3,709.59,3,At Risk,50.5,0
708,25,3,271.40000000000003,1,Loyal Customers,63.0,0
709,250,10,2291.77,3,At Risk,40.55555555555556,0
710,254,1,307.53,0,Lost Customers,72.0,1
711,72,1,248.61,0,Lost Customers,72.0,1
712,191,1,346.98,0,Lost Customers,72.0,1
713,481,1,188.4,0,Lost Customers,72.0,1
714,13,6,1666.8400000000001,1,Loyal Customers,115.2,0
715,373,5,1055.05,3,At Risk,43.25,0
716,24,2,470.8,1,Loyal Customers,7.0,0
717,82,3,508.51,1,Loyal Customers,181.5,0
718,10,2,344.0,1,Loyal Customers,309.0,0
719,1,38,9284.45,2,Champions,14.27027027027027,0
720,192,4,751.7,3,At Risk,179.66666666666666,0
721,612,1,129.22,0,Lost Customers,72.0,1
722,267,1,177.15,0,Lost Customers,72.0,1
723,411,2,418.08,0,Lost Customers,26.0,0
724,511,4,1378.74,3,At Risk,70.33333333333333,0
725,130,1,919.61,0,Lost Customers,72.0,1
726,458,1,135.4,0,Lost Customers,72.0,1
727,1,11,2740.65,2,Champions,72.3,0
728,3,57,29018.06,2,Champions,12.714285714285714,0
729,4,6,419.18,1,Loyal Customers,82.2,0
730,179,4,280.73,0,Lost Customers,143.0,0
731,12,28,56838.37,2,Champions,26.185185185185187,0
732,126,21,7335.75,2,Champions,29.15,0
733,4,3,395.43,1,Loyal Customers,210.0,0
734,492,1,122.39999999999999,0,Lost Customers,72.0,1
735,158,8,2433.28,3,At Risk,82.71428571428571,0
736,383,1,439.33000000000004,0,Lost Customers,72.0,1
737,726,1,313.64,0,Lost Customers,72.0,1
738,417,1,236.11,0,Lost Customers,72.0,1
739,3,203,113416.91,2,Champions,3.3705583756345177,0
740,9,24,13091.74,2,Champions,20.652173913043477,0
741,28,3,2321.82,1,Loyal Customers,350.5,0
742,71,12,2140.28,3,At Risk,53.72727272727273,0
743,276,55,54144.25,2,Champions,8.092592592592593,0
744,21,13,2209.44,2,Champions,30.166666666666668,0
745,71,1,74.39999999999999,0,Lost Customers,72.0,1
746,394,1,419.70000000000005,0,Lost Customers,72.0,1
747,33,28,13324.1,2,Champions,25.77777777777778,0
748,1,28,28882.44,2,Champions,11.222222222222221,0
749,99,1,207.35999999999999,0,Lost Customers,72.0,1
750,234,4,695.4,3,At Risk,148.33333333333334,0
751,1,37,11380.1,2,Champions,15.63888888888889,0
752,40,3,709.64,1,Loyal Customers,268.0,0
753,3,9,1709.1,2,Champions,80.75,0
754,436,1,72.0,0,Lost Customers,72.0,1
755,133,2,603.46,0,Lost Customers,280.0,0
756,44,9,5253.07,2,Champions,78.25,0
757,373,2,748.46,0,Lost Customers,62.0,0
758,60,3,1134.03,1,Loyal Customers,245.5,0
759,31,12,2957.4700000000003,2,Champions,63.90909090909091,0
760,719,1,321.88000000000005,0,Lost Customers,72.0,1
761,541,1,20.6,0,Lost Customers,72.0,1
762,1,37,18230.07,2,Champions,16.72222222222222,0
763,731,1,234.38,0,Lost Customers,72.0,1
764,12,10,5494.7,2,Champions,64.77777777777777,0
765,138,1,501.14,0,Lost Customers,72.0,1
766,22,18,2255.66,2,Champions,35.0,0
767,20,9,2415.41,2,Champions,51.875,0
768,669,1,134.9,0,Lost Customers,72.0,1
769,239,1,30.599999999999998,0,Lost Customers,72.0,1
770,269,1,283.73,0,Lost Customers,72.0,1
771,94,2,922.39,3,At Risk,146.0,0
772,473,2,506.75,0,Lost Customers,56.0,0
773,90,4,4641.66,3,At Risk,97.66666666666667,0
774,524,1,148.62,0,Lost Customers,72.0,1
775,5,13,3774.81,2,Champions,53.166666666666664,0
776,78,1,259.17,0,Lost Customers,72.0,1
777,631,1,263.5,0,Lost Customers,72.0,1
778,452,2,233.25,0,Lost Customers,77.0,0
779,94,1,64.0,0,Lost Customers,72.0,1
780,23,7,3313.77,2,Champions,107.0,0
781,262,1,77.3,0,Lost Customers,72.0,1
782,274,3,200.45000000000002,0,Lost Customers,92.5,0
783,86,6,2475.23,3,At Risk,65.6,0
784,197,2,3371.45,3,At Risk,294.0,0
785,56,13,6274.56,2,Champions,55.833333333333336,0
786,11,16,7586.94,2,Champions,32.2,0
787,22,7,1274.01,1,Loyal Customers,62.0,0
788,16,8,8202.98,2,Champions,59.857142857142854,0
789,108,5,1054.92,3,At Risk,95.0,0
790,85,17,7656.08,2,Champions,39.8125,0
791,19,1,307.09,1,Loyal Customers,72.0,1
792,585,1,405.1,0,Lost Customers,72.0,1
793,333,2,135.35,0,Lost Customers,98.0,0
794,40,7,1128.52,3,At Risk,93.16666666666667,0
795,26,1,228.91,1,Loyal Customers,72.0,1
796,10,4,712.8000000000001,1,Loyal Customers,29.333333333333332,0
797,29,26,8497.82,2,Champions,27.76,0
798,14,4,1676.06,1,Loyal Customers,91.0,0
799,484,3,449.96999999999997,0,Lost Customers,73.0,0
800,296,3,2465.21,3,At Risk,165.5,0
801,417,7,2146.38,3,At Risk,45.833333333333336,0
802,6,1,486.22,1,Loyal Customers,72.0,1
803,399,3,1624.84,3,At Risk,168.0,0
804,33,6,1370.48,1,Loyal Customers,91.0,0
805,385,3,1586.54,3,At Risk,145.0,0
806,49,9,5687.36,2,Champions,73.625,0
807,95,5,1508.18,3,At Risk,73.0,0
808,9,4,1429.35,1,Loyal Customers,35.0,0
809,22,1,91.8,1,Loyal Customers,72.0,1
810,313,2,472.13,0,Lost Customers,187.0,0
811,122,16,9275.49,2,Champions,40.53333333333333,0
812,610,1,17.65,0,Lost Customers,72.0,1
813,569,2,372.2,0,Lost Customers,98.0,0
814,46,3,1451.16,1,Loyal Customers,183.0,0
815,283,2,875.93,3,At Risk,131.0,0
816,19,5,1125.15,1,Loyal Customers,92.25,0
817,36,5,1840.73,1,Loyal Customers,125.75,0
818,64,3,840.08,1,Loyal Customers,248.5,0
819,27,1,108.81,1,Loyal Customers,72.0,1
820,22,3,468.41,1,Loyal Customers,138.5,0
821,400,1,69.6,0,Lost Customers,72.0,1
822,4,11,2399.82,2,Champions,72.2,0
823,16,12,7995.36,2,Champions,64.9090909090909,0
824,582,2,831.45,0,Lost Customers,153.0,0
825,46,1,481.49,1,Loyal Customers,72.0,1
826,65,2,512.2,1,Loyal Customers,365.0,0
827,26,21,14059.19,2,Champions,34.3,0
828,619,1,572.3100000000001,0,Lost Customers,72.0,1
829,607,1,86.10000000000001,0,Lost Customers,72.0,1
830,381,1,359.69,0,Lost Customers,72.0,1
831,45,1,121.18,0,Lost Customers,72.0,1
832,8,15,7036.18,2,Champions,44.214285714285715,0
833,15,10,1668.95,2,Champions,30.11111111111111,0
834,268,1,71.4,0,Lost Customers,72.0,1
835,40,3,1575.89,1,Loyal Customers,44.0,0
836,337,4,341.36,0,Lost Customers,95.33333333333333,0
837,11,1,114.60000000000001,1,Loyal Customers,72.0,1
838,19,2,260.68,1,Loyal Customers,96.0,0
839,544,3,570.66,0,Lost Customers,93.5,0
840,658,1,164.69,0,Lost Customers,72.0,1
841,95,6,2558.58,3,At Risk,117.8,0
842,61,1,112.08,0,Lost Customers,72.0,1
843,136,2,472.78,0,Lost Customers,285.0,0
844,414,1,136.73,0,Lost Customers,72.0,1
845,11,7,3068.84,2,Champions,100.83333333333333,0
846,610,1,373.01000000000005,0,Lost Customers,72.0,1
847,10,8,4974.2300000000005,2,Champions,60.285714285714285,0
848,4,67,15964.210000000001,2,Champions,11.0,0
849,19,4,870.09,1,Loyal Customers,35.0,0
850,502,4,1233.06,3,At Risk,46.333333333333336,0
851,394,7,1580.3,3,At Risk,47.714285714285715,0
852,10,10,2648.25,2,Champions,78.55555555555556,0
853,731,1,966.6600000000001,0,Lost Customers,72.0,1
854,443,1,2803.2,3,At Risk,72.0,1
855,400,13,8308.19,3,At Risk,27.166666666666668,0
856,15,4,535.86,1,Loyal Customers,198.33333333333334,0
857,59,9,1976.3,3,At Risk,84.25,0
858,30,13,8509.51,2,Champions,54.166666666666664,0
859,94,1,353.48,0,Lost Customers,72.0,1
860,10,10,2618.77,2,Champions,80.0,0
861,20,3,786.83,1,Loyal Customers,20.5,0
862,57,11,3851.52,2,Champions,50.6,0
863,418,7,3264.23,3,At Risk,37.666666666666664,0
864,402,1,81.6,0,Lost Customers,72.0,1
865,268,1,333.74,0,Lost Customers,72.0,1
866,122,4,666.48,3,At Risk,177.0,0
867,127,1,62.63999999999999,0,Lost Customers,72.0,1
868,618,1,76.23,0,Lost Customers,72.0,1
869,78,5,1336.0900000000001,3,At Risk,124.0,0
870,240,2,847.41,3,At Risk,119.0,0
871,577,1,88.5,0,Lost Customers,72.0,1
872,200,6,969.1200000000001,3,At Risk,92.4,0
873,60,2,2155.95,3,At Risk,91.0,0
874,3,16,16260.07,2,Champions,47.53333333333333,0
875,273,2,312.46,0,Lost Customers,120.0,0
876,202,1,257.7,0,Lost Customers,72.0,1
877,81,1,358.0,0,Lost Customers,72.0,1
878,226,1,160.95,0,Lost Customers,72.0,1
879,4,30,6120.01,2,Champions,19.741935483870968,0
880,13,7,1328.35,1,Loyal Customers,38.0,0
881,74,4,1176.46,3,At Risk,206.0,0
882,673,2,346.5,0,Lost Customers,59.0,0
883,212,1,1031.07,0,Lost Customers,72.0,1
884,25,2,744.85,1,Loyal Customers,82.0,0
885,388,1,643.0,0,Lost Customers,72.0,1
886,17,6,1006.63,1,Loyal Customers,114.0,0
887,262,5,1594.69,3,At Risk,59.75,0
888,96,8,1475.79,3,At Risk,79.0,0
889,412,1,112.53,0,Lost Customers,72.0,1
890,112,7,699.4,3,At Risk,92.16666666666667,0
891,203,5,1220.38,3,At Risk,106.5,0
892,93,1,121.74000000000001,0,Lost Customers,72.0,1
893,51,2,989.22,1,Loyal Customers,381.0,0
894,18,11,3351.75,2,Champions,50.4,0
895,18,4,501.12,1,Loyal Customers,21.0,0
896,125,2,465.68,0,Lost Customers,64.0,0
897,92,9,1608.93,3,At Risk,73.625,0
898,461,2,253.09,0,Lost Customers,41.0,0
899,402,1,252.68,0,Lost Customers,72.0,1
900,394,2,399.3,0,Lost Customers,231.0,0
901,157,4,2951.11,3,At Risk,182.0,0
902,376,1,51.410000000000004,0,Lost Customers,72.0,1
903,9,3,678.76,1,Loyal Customers,251.0,0
904,436,1,149.75,0,Lost Customers,72.0,1
905,12,5,1009.43,1,Loyal Customers,96.75,0
906,62,9,1402.54,3,At Risk,79.25,0
907,61,1,557.62,1,Loyal Customers,72.0,1
908,269,2,944.1,3,At Risk,17.0,0
909,263,3,573.45,3,At Risk,168.5,0
910,1,39,8676.2,2,Champions,10.31578947368421,0
911,443,1,722.5600000000001,0,Lost Customers,72.0,1
912,53,5,2092.66,3,At Risk,54.75,0
913,11,19,6135.04,2,Champions,39.111111111111114,0
914,3,36,9429.81,2,Champions,21.727272727272727,0
915,18,11,3174.75,2,Champions,24.6,0
916,1,28,8537.32,2,Champions,26.962962962962962,0
917,366,1,590.0,0,Lost Customers,72.0,1
918,37,1,211.49,1,Loyal Customers,72.0,1
919,31,2,276.56,1,Loyal Customers,58.0,0
920,113,1,138.98,0,Lost Customers,72.0,1
921,409,1,360.85,0,Lost Customers,72.0,1
922,384,2,238.86,0,Lost Customers,248.0,0
923,64,5,1891.91,3,At Risk,144.25,0
924,16,7,523.3,1,Loyal Customers,86.83333333333333,0
925,41,4,1435.85,1,Loyal Customers,189.66666666666666,0
926,78,1,137.75,0,Lost Customers,72.0,1
927,122,7,2293.33,3,At Risk,86.5,0
928,439,1,350.85,0,Lost Customers,72.0,1
929,18,4,1313.19,1,Loyal Customers,129.0,0
930,60,4,373.36,1,Loyal Customers,192.66666666666666,0
931,331,1,201.19,0,Lost Customers,72.0,1
932,23,6,3364.59,2,Champions,119.6,0
933,600,1,734.91,0,Lost Customers,72.0,1
934,603,3,781.59,3,At Risk,50.5,0
935,443,5,927.61,3,At Risk,55.25,0
936,724,1,307.95,0,Lost Customers,72.0,1
937,438,1,208.63,0,Lost Customers,72.0,1
938,156,11,3270.79,3,At Risk,50.4,0
939,39,5,994.51,1,Loyal Customers,121.25,0
940,392,6,1192.94,3,At Risk,54.8,0
941,190,3,1689.53,3,At Risk,227.5,0
942,360,4,1101.97,3,At Risk,72.0,0
943,137,6,792.51,3,At Risk,87.6,0
944,8,7,4368.62,2,Champions,88.83333333333333,0
945,1,1,360.0,1,Loyal Customers,72.0,1
946,268,3,1218.7,3,At Risk,129.5,0
947,169,3,1285.51,3,At Risk,202.0,0
948,104,4,618.09,3,At Risk,62.333333333333336,0
949,155,2,159.2,0,Lost Customers,371.0,0
950,400,1,61.72,0,Lost Customers,72.0,1
951,351,4,1217.99,3,At Risk,105.66666666666667,0
952,4,16,3616.41,2,Champions,41.86666666666667,0
953,430,1,53.65,0,Lost Customers,72.0,1
954,120,3,273.34,0,Lost Customers,235.5,0
955,23,4,1670.3700000000001,1,Loyal Customers,191.0,0
956,7,6,1706.3700000000001,1,Loyal Customers,76.8,0
957,28,5,1541.2,1,Loyal Customers,93.0,0
958,4,2,598.57,1,Loyal Customers,145.0,0
959,451,1,124.75,0,Lost Customers,72.0,1
960,22,12,3445.32,2,Champions,64.54545454545455,0
961,2,3,775.94,1,Loyal Customers,35.5,0
962,689,1,310.26,0,Lost Customers,72.0,1
963,37,10,12940.82,2,Champions,66.44444444444444,0
964,66,19,6486.091,2,Champions,40.8125,0
965,1,3,640.76,1,Loyal Customers,17.5,0
966,5,58,21323.22,2,Champions,12.625,0
967,78,6,2211.6,3,At Risk,79.8,0
968,72,2,567.36,1,Loyal Customers,14.0,0
969,17,1,199.48000000000002,1,Loyal Customers,72.0,1
970,3,5,787.85,1,Loyal Customers,20.0,0
971,36,18,10513.47,2,Champions,30.647058823529413,0
972,82,1,675.3,1,Loyal Customers,72.0,1
973,432,1,281.76,0,Lost Customers,72.0,1
974,39,20,9134.48,2,Champions,35.421052631578945,0
975,316,1,1308.48,0,Lost Customers,72.0,1
976,32,8,4808.77,2,Champions,100.14285714285714,0
977,93,6,2796.1,3,At Risk,112.2,0
978,402,1,262.4,0,Lost Customers,72.0,1
979,14,1,350.9,1,Loyal Customers,72.0,1
980,411,3,1015.74,3,At Risk,123.0,0
981,82,5,6201.8,3,At Risk,142.0,0
982,77,1,795.12,1,Loyal Customers,72.0,1
983,546,1,1575.26,0,Lost Customers,72.0,1
984,158,4,2445.62,3,At Risk,181.0,0
985,201,1,860.12,0,Lost Customers,72.0,1
986,45,12,22100.56,2,Champions,55.18181818181818,0
987,261,1,775.85,0,Lost Customers,72.0,1
988,178,1,353.43,0,Lost Customers,72.0,1
989,68,3,2511.69,3,At Risk,104.5,0
990,288,1,389.5,0,Lost Customers,72.0,1
991,463,6,299.4,3,At Risk,26.4,0
992,70,1,341.36,0,Lost Customers,72.0,1
993,64,1,233.76,0,Lost Customers,72.0,1
994,11,1,247.32,1,Loyal Customers,72.0,1
995,16,2,979.12,1,Loyal Customers,63.0,0
996,66,1,373.94,0,Lost Customers,72.0,1
997,60,1,397.97999999999996,1,Loyal Customers,72.0,1
998,71,1,743.53,1,Loyal Customers,72.0,1
999,122,1,674.7,0,Lost Customers,72.0,1
1000,80,1,768.24,1,Loyal Customers,72.0,1
1001,257,5,3805.5099999999998,3,At Risk,92.0,0
1002,269,1,439.03,0,Lost Customers,72.0,1
1003,64,2,1043.31,1,Loyal Customers,339.0,0
1004,432,4,1553.65,3,At Risk,89.0,0
1005,472,2,1450.5,3,At Risk,145.0,0
1006,9,7,5394.07,2,Champions,68.83333333333333,0
1007,18,3,1723.86,1,Loyal Customers,195.5,0
1008,71,1,134.95999999999998,0,Lost Customers,72.0,1
1009,34,2,2225.37,1,Loyal Customers,184.0,0
1010,50,1,56.160000000000004,0,Lost Customers,72.0,1
1011,432,1,510.20000000000005,0,Lost Customers,72.0,1
1012,257,4,1121.5,3,At Risk,55.0,0
1013,366,1,308.28000000000003,0,Lost Customers,72.0,1
1014,372,1,754.87,0,Lost Customers,72.0,1
1015,505,2,2297.66,3,At Risk,127.0,0
1016,90,1,378.64,0,Lost Customers,72.0,1
1017,61,6,7587.1900000000005,2,Champions,134.0,0
1018,415,2,422.8,0,Lost Customers,34.0,0
1019,89,2,1792.23,3,At Risk,356.0,0
1020,99,3,1019.76,3,At Risk,67.0,0
1021,397,2,1552.88,3,At Risk,249.0,0
1022,26,3,572.56,1,Loyal Customers,54.5,0
1023,433,1,62.4,0,Lost Customers,72.0,1
1024,32,12,8224.37,2,Champions,63.72727272727273,0
1025,281,5,1387.58,3,At Risk,112.25,0
1026,544,1,305.28000000000003,0,Lost Customers,72.0,1
1027,31,11,6680.83,2,Champions,46.5,0
1028,330,1,534.57,0,Lost Customers,72.0,1
1029,414,2,835.46,0,Lost Customers,22.0,0
1030,417,1,186.94,0,Lost Customers,72.0,1
1031,131,3,1185.65,3,At Risk,472.0,0
1032,11,3,797.96,1,Loyal Customers,110.0,0
1033,75,1,544.08,0,Lost Customers,72.0,1
1034,204,1,59.8,0,Lost Customers,72.0,1
1035,677,1,91.14,0,Lost Customers,72.0,1
1036,584,4,1131.45,3,At Risk,49.0,0
1037,2,19,6621.7,2,Champions,40.44444444444444,0
1038,185,3,1180.23,3,At Risk,118.0,0
1039,29,2,1360.99,1,Loyal Customers,290.0,0
1040,73,10,3191.87,3,At Risk,68.0,0
1041,192,2,670.34,0,Lost Customers,256.0,0
1042,464,3,275.4,0,Lost Customers,27.0,0
1043,583,1,310.83,0,Lost Customers,72.0,1
1044,127,4,1226.8500000000001,3,At Risk,145.0,0
1045,18,3,229.5,1,Loyal Customers,352.0,0
1046,1,2,252.49,1,Loyal Customers,211.0,0
1047,74,6,1213.811,3,At Risk,129.6,0
1048,427,2,568.92,0,Lost Customers,204.0,0
1049,579,3,2244.7,3,At Risk,41.0,0
1050,2,106,50174.782,2,Champions,6.900990099009901,0
1051,24,9,2201.96,2,Champions,88.0,0
1052,107,1,213.55,0,Lost Customers,72.0,1
1053,620,1,487.34999999999997,0,Lost Customers,72.0,1
1054,640,6,429.44,3,At Risk,9.2,0
1055,134,6,2494.14,3,At Risk,93.4,0
1056,473,4,784.17,3,At Risk,85.0,0
1057,44,3,940.8000000000001,1,Loyal Customers,346.0,0
1058,5,6,1669.49,1,Loyal Customers,132.6,0
1059,12,31,11559.66,2,Champions,23.5,0
1060,64,1,221.06,0,Lost Customers,72.0,1
1061,150,2,159.85,0,Lost Customers,20.0,0
1062,40,8,4058.75,2,Champions,88.71428571428571,0
1063,64,1,2626.3,1,Loyal Customers,72.0,1
