Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Group,Total_Score
667,73,3,789.89,3,3,3,333,9
668,7,1,204.0,5,1,1,511,7
669,16,35,9763.16,5,5,5,555,15
670,379,6,1229.95,2,4,4,244,10
671,563,2,618.96,1,2,3,123,6
672,4,17,4887.24,5,5,5,555,15
673,430,1,65.3,1,1,1,111,3
674,64,3,1449.03,3,3,4,334,10
675,471,2,555.87,1,2,2,122,5
676,732,1,323.39,1,1,2,112,4
677,1,9,1733.08,5,5,4,554,14
678,114,19,17239.2,3,5,5,355,13
679,23,2,661.3199999999999,4,2,3,423,9
680,31,5,1927.3,4,4,4,444,12
681,11,2,752.4399999999999,5,2,3,523,10
682,407,5,3292.84,2,4,5,245,11
683,52,9,2815.96,4,5,4,454,13
684,357,2,220.55,2,2,1,221,5
685,55,3,756.82,4,3,3,433,10
686,74,3,1364.2,3,3,4,334,10
687,685,1,307.1,1,1,2,112,4
688,138,12,3914.9500000000003,3,5,5,355,13
689,80,3,908.46,3,3,3,333,9
690,584,4,1010.73,1,3,3,133,7
691,9,2,676.99,5,2,3,523,10
692,451,4,799.13,1,3,3,133,7
693,598,3,1488.59,1,3,4,134,8
694,273,1,516.42,2,1,2,212,5
695,291,11,4848.05,2,5,5,255,12
696,99,3,808.92,3,3,3,333,9
697,31,3,949.25,4,3,3,433,10
698,32,24,8428.53,4,5,5,455,14
699,14,9,4049.13,5,5,5,555,15
700,64,4,1408.24,3,3,4,334,10
701,15,35,11986.52,5,5,5,555,15
702,579,2,155.8,1,2,1,121,4
703,212,7,3119.33,2,4,5,245,11
704,622,1,127.65,1,1,1,111,3
705,78,4,2321.11,3,3,4,334,10
706,551,1,209.48,1,1,1,111,3
707,530,3,709.59,1,3,3,133,7
708,25,3,271.40000000000003,4,3,1,431,8
709,250,10,2291.77,2,5,4,254,11
710,254,1,307.53,2,1,2,212,5
711,72,1,248.61,3,1,1,311,5
712,191,1,346.98,2,1,2,212,5
713,481,1,188.4,1,1,1,111,3
714,13,6,1666.8400000000001,5,4,4,544,13
715,373,5,1055.05,2,4,3,243,9
716,24,2,470.8,4,2,2,422,8
717,82,3,508.51,3,3,2,332,8
718,10,2,344.0,5,2,2,522,9
719,1,38,9284.45,5,5,5,555,15
720,192,4,751.7,2,3,3,233,8
721,612,1,129.22,1,1,1,111,3
722,267,1,177.15,2,1,1,211,4
723,411,2,418.08,1,2,2,122,5
724,511,4,1378.74,1,3,4,134,8
725,130,1,919.61,3,1,3,313,7
726,458,1,135.4,1,1,1,111,3
727,1,11,2740.65,5,5,4,554,14
728,3,57,29018.06,5,5,5,555,15
729,4,6,419.18,5,4,2,542,11
730,179,4,280.73,3,3,1,331,7
731,12,28,56838.37,5,5,5,555,15
732,126,21,7335.75,3,5,5,355,13
733,4,3,395.43,5,3,2,532,10
734,492,1,122.39999999999999,1,1,1,111,3
735,158,8,2433.28,3,4,4,344,11
736,383,1,439.33000000000004,2,1,2,212,5
737,726,1,313.64,1,1,2,112,4
738,417,1,236.11,1,1,1,111,3
739,3,203,113416.91,5,5,5,555,15
740,9,24,13091.74,5,5,5,555,15
741,28,3,2321.82,4,3,4,434,11
742,71,12,2140.28,3,5,4,354,12
743,276,55,54144.25,2,5,5,255,12
744,21,13,2209.44,4,5,4,454,13
745,71,1,74.39999999999999,3,1,1,311,5
746,394,1,419.70000000000005,2,1,2,212,5
747,33,28,13324.1,4,5,5,455,14
748,1,28,28882.44,5,5,5,555,15
749,99,1,207.35999999999999,3,1,1,311,5
750,234,4,695.4,2,3,3,233,8
751,1,37,11380.1,5,5,5,555,15
752,40,3,709.64,4,3,3,433,10
753,3,9,1709.1,5,5,4,554,14
754,436,1,72.0,1,1,1,111,3
755,133,2,603.46,3,2,2,322,7
756,44,9,5253.07,4,5,5,455,14
757,373,2,748.46,2,2,3,223,7
758,60,3,1134.03,3,3,3,333,9
759,31,12,2957.4700000000003,4,5,5,455,14
760,719,1,321.88000000000005,1,1,2,112,4
761,541,1,20.6,1,1,1,111,3
762,1,37,18230.07,5,5,5,555,15
763,731,1,234.38,1,1,1,111,3
764,12,10,5494.7,5,5,5,555,15
765,138,1,501.14,3,1,2,312,6
766,22,18,2255.66,4,5,4,454,13
767,20,9,2415.41,4,5,4,454,13
768,669,1,134.9,1,1,1,111,3
769,239,1,30.599999999999998,2,1,1,211,4
770,269,1,283.73,2,1,1,211,4
771,94,2,922.39,3,2,3,323,8
772,473,2,506.75,1,2,2,122,5
773,90,4,4641.66,3,3,5,335,11
774,524,1,148.62,1,1,1,111,3
775,5,13,3774.81,5,5,5,555,15
776,78,1,259.17,3,1,1,311,5
777,631,1,263.5,1,1,1,111,3
778,452,2,233.25,1,2,1,121,4
779,94,1,64.0,3,1,1,311,5
780,23,7,3313.77,4,4,5,445,13
781,262,1,77.3,2,1,1,211,4
782,274,3,200.45000000000002,2,3,1,231,6
783,86,6,2475.23,3,4,4,344,11
784,197,2,3371.45,2,2,5,225,9
785,56,13,6274.56,4,5,5,455,14
786,11,16,7586.94,5,5,5,555,15
787,22,7,1274.01,4,4,4,444,12
788,16,8,8202.98,5,4,5,545,14
789,108,5,1054.92,3,4,3,343,10
790,85,17,7656.08,3,5,5,355,13
791,19,1,307.09,5,1,2,512,8
792,585,1,405.1,1,1,2,112,4
793,333,2,135.35,2,2,1,221,5
794,40,7,1128.52,4,4,3,443,11
795,26,1,228.91,4,1,1,411,6
796,10,4,712.8000000000001,5,3,3,533,11
797,29,26,8497.82,4,5,5,455,14
798,14,4,1676.06,5,3,4,534,12
799,484,3,449.96999999999997,1,3,2,132,6
800,296,3,2465.21,2,3,4,234,9
801,417,7,2146.38,1,4,4,144,9
802,6,1,486.22,5,1,2,512,8
803,399,3,1624.84,2,3,4,234,9
804,33,6,1370.48,4,4,4,444,12
805,385,3,1586.54,2,3,4,234,9
806,49,9,5687.36,4,5,5,455,14
807,95,5,1508.18,3,4,4,344,11
808,9,4,1429.35,5,3,4,534,12
809,22,1,91.8,4,1,1,411,6
810,313,2,472.13,2,2,2,222,6
811,122,16,9275.49,3,5,5,355,13
812,610,1,17.65,1,1,1,111,3
813,569,2,372.2,1,2,2,122,5
814,46,3,1451.16,4,3,4,434,11
815,283,2,875.93,2,2,3,223,7
816,19,5,1125.15,5,4,3,543,12
817,36,5,1840.73,4,4,4,444,12
818,64,3,840.08,3,3,3,333,9
819,27,1,108.81,4,1,1,411,6
820,22,3,468.41,4,3,2,432,9
821,400,1,69.6,2,1,1,211,4
822,4,11,2399.82,5,5,4,554,14
823,16,12,7995.36,5,5,5,555,15
824,582,2,831.45,1,2,3,123,6
825,46,1,481.49,4,1,2,412,7
826,65,2,512.2,3,2,2,322,7
827,26,21,14059.19,4,5,5,455,14
828,619,1,572.3100000000001,1,1,2,112,4
829,607,1,86.10000000000001,1,1,1,111,3
830,381,1,359.69,2,1,2,212,5
831,45,1,121.18,4,1,1,411,6
832,8,15,7036.18,5,5,5,555,15
833,15,10,1668.95,5,5,4,554,14
834,268,1,71.4,2,1,1,211,4
835,40,3,1575.89,4,3,4,434,11
836,337,4,341.36,2,3,2,232,7
837,11,1,114.60000000000001,5,1,1,511,7
838,19,2,260.68,5,2,1,521,8
839,544,3,570.66,1,3,2,132,6
840,658,1,164.69,1,1,1,111,3
841,95,6,2558.58,3,4,4,344,11
842,61,1,112.08,3,1,1,311,5
843,136,2,472.78,3,2,2,322,7
844,414,1,136.73,1,1,1,111,3
845,11,7,3068.84,5,4,5,545,14
846,610,1,373.01000000000005,1,1,2,112,4
847,10,8,4974.2300000000005,5,4,5,545,14
848,4,67,15964.210000000001,5,5,5,555,15
849,19,4,870.09,5,3,3,533,11
850,502,4,1233.06,1,3,4,134,8
851,394,7,1580.3,2,4,4,244,10
852,10,10,2648.25,5,5,4,554,14
853,731,1,966.6600000000001,1,1,3,113,5
854,443,1,2803.2,1,1,4,114,6
855,400,13,8308.19,2,5,5,255,12
856,15,4,535.86,5,3,2,532,10
857,59,9,1976.3,4,5,4,454,13
858,30,13,8509.51,4,5,5,455,14
859,94,1,353.48,3,1,2,312,6
860,10,10,2618.77,5,5,4,554,14
861,20,3,786.83,4,3,3,433,10
862,57,11,3851.52,4,5,5,455,14
863,418,7,3264.23,1,4,5,145,10
864,402,1,81.6,2,1,1,211,4
865,268,1,333.74,2,1,2,212,5
866,122,4,666.48,3,3,3,333,9
867,127,1,62.63999999999999,3,1,1,311,5
868,618,1,76.23,1,1,1,111,3
869,78,5,1336.0900000000001,3,4,4,344,11
870,240,2,847.41,2,2,3,223,7
871,577,1,88.5,1,1,1,111,3
872,200,6,969.1200000000001,2,4,3,243,9
873,60,2,2155.95,3,2,4,324,9
874,3,16,16260.07,5,5,5,555,15
875,273,2,312.46,2,2,2,222,6
876,202,1,257.7,2,1,1,211,4
877,81,1,358.0,3,1,2,312,6
878,226,1,160.95,2,1,1,211,4
879,4,30,6120.01,5,5,5,555,15
880,13,7,1328.35,5,4,4,544,13
881,74,4,1176.46,3,3,3,333,9
882,673,2,346.5,1,2,2,122,5
883,212,1,1031.07,2,1,3,213,6
884,25,2,744.85,4,2,3,423,9
885,388,1,643.0,2,1,3,213,6
886,17,6,1006.63,5,4,3,543,12
887,262,5,1594.69,2,4,4,244,10
888,96,8,1475.79,3,4,4,344,11
889,412,1,112.53,1,1,1,111,3
890,112,7,699.4,3,4,3,343,10
891,203,5,1220.38,2,4,3,243,9
892,93,1,121.74000000000001,3,1,1,311,5
893,51,2,989.22,4,2,3,423,9
894,18,11,3351.75,5,5,5,555,15
895,18,4,501.12,5,3,2,532,10
896,125,2,465.68,3,2,2,322,7
897,92,9,1608.93,3,5,4,354,12
898,461,2,253.09,1,2,1,121,4
899,402,1,252.68,2,1,1,211,4
900,394,2,399.3,2,2,2,222,6
901,157,4,2951.11,3,3,5,335,11
902,376,1,51.410000000000004,2,1,1,211,4
903,9,3,678.76,5,3,3,533,11
904,436,1,149.75,1,1,1,111,3
905,12,5,1009.43,5,4,3,543,12
906,62,9,1402.54,3,5,4,354,12
907,61,1,557.62,3,1,2,312,6
908,269,2,944.1,2,2,3,223,7
909,263,3,573.45,2,3,2,232,7
910,1,39,8676.2,5,5,5,555,15
911,443,1,722.5600000000001,1,1,3,113,5
912,53,5,2092.66,4,4,4,444,12
913,11,19,6135.04,5,5,5,555,15
914,3,36,9429.81,5,5,5,555,15
915,18,11,3174.75,5,5,5,555,15
916,1,28,8537.32,5,5,5,555,15
917,366,1,590.0,2,1,2,212,5
918,37,1,211.49,4,1,1,411,6
919,31,2,276.56,4,2,1,421,7
920,113,1,138.98,3,1,1,311,5
921,409,1,360.85,2,1,2,212,5
922,384,2,238.86,2,2,1,221,5
923,64,5,1891.91,3,4,4,344,11
924,16,7,523.3,5,4,2,542,11
925,41,4,1435.85,4,3,4,434,11
926,78,1,137.75,3,1,1,311,5
927,122,7,2293.33,3,4,4,344,11
928,439,1,350.85,1,1,2,112,4
929,18,4,1313.19,5,3,4,534,12
930,60,4,373.36,3,3,2,332,8
931,331,1,201.19,2,1,1,211,4
932,23,6,3364.59,4,4,5,445,13
933,600,1,734.91,1,1,3,113,5
934,603,3,781.59,1,3,3,133,7
935,443,5,927.61,1,4,3,143,8
936,724,1,307.95,1,1,2,112,4
937,438,1,208.63,1,1,1,111,3
938,156,11,3270.79,3,5,5,355,13
939,39,5,994.51,4,4,3,443,11
940,392,6,1192.94,2,4,3,243,9
941,190,3,1689.53,2,3,4,234,9
942,360,4,1101.97,2,3,3,233,8
943,137,6,792.51,3,4,3,343,10
944,8,7,4368.62,5,4,5,545,14
945,1,1,360.0,5,1,2,512,8
946,268,3,1218.7,2,3,3,233,8
947,169,3,1285.51,3,3,4,334,10
948,104,4,618.09,3,3,3,333,9
949,155,2,159.2,3,2,1,321,6
950,400,1,61.72,2,1,1,211,4
951,351,4,1217.99,2,3,3,233,8
952,4,16,3616.41,5,5,5,555,15
953,430,1,53.65,1,1,1,111,3
954,120,3,273.34,3,3,1,331,7
955,23,4,1670.3700000000001,4,3,4,434,11
956,7,6,1706.3700000000001,5,4,4,544,13
957,28,5,1541.2,4,4,4,444,12
958,4,2,598.57,5,2,2,522,9
959,451,1,124.75,1,1,1,111,3
960,22,12,3445.32,4,5,5,455,14
961,2,3,775.94,5,3,3,533,11
962,689,1,310.26,1,1,2,112,4
963,37,10,12940.82,4,5,5,455,14
964,66,19,6486.091,3,5,5,355,13
965,1,3,640.76,5,3,3,533,11
966,5,58,21323.22,5,5,5,555,15
967,78,6,2211.6,3,4,4,344,11
968,72,2,567.36,3,2,2,322,7
969,17,1,199.48000000000002,5,1,1,511,7
970,3,5,787.85,5,4,3,543,12
971,36,18,10513.47,4,5,5,455,14
972,82,1,675.3,3,1,3,313,7
973,432,1,281.76,1,1,1,111,3
974,39,20,9134.48,4,5,5,455,14
975,316,1,1308.48,2,1,4,214,7
976,32,8,4808.77,4,4,5,445,13
977,93,6,2796.1,3,4,4,344,11
978,402,1,262.4,2,1,1,211,4
979,14,1,350.9,5,1,2,512,8
980,411,3,1015.74,1,3,3,133,7
981,82,5,6201.8,3,4,5,345,12
982,77,1,795.12,3,1,3,313,7
983,546,1,1575.26,1,1,4,114,6
984,158,4,2445.62,3,3,4,334,10
985,201,1,860.12,2,1,3,213,6
986,45,12,22100.56,4,5,5,455,14
987,261,1,775.85,2,1,3,213,6
988,178,1,353.43,3,1,2,312,6
989,68,3,2511.69,3,3,4,334,10
990,288,1,389.5,2,1,2,212,5
991,463,6,299.4,1,4,2,142,7
992,70,1,341.36,3,1,2,312,6
993,64,1,233.76,3,1,1,311,5
994,11,1,247.32,5,1,1,511,7
995,16,2,979.12,5,2,3,523,10
996,66,1,373.94,3,1,2,312,6
997,60,1,397.97999999999996,3,1,2,312,6
998,71,1,743.53,3,1,3,313,7
999,122,1,674.7,3,1,3,313,7
1000,80,1,768.24,3,1,3,313,7
1001,257,5,3805.5099999999998,2,4,5,245,11
1002,269,1,439.03,2,1,2,212,5
1003,64,2,1043.31,3,2,3,323,8
1004,432,4,1553.65,1,3,4,134,8
1005,472,2,1450.5,1,2,4,124,7
1006,9,7,5394.07,5,4,5,545,14
1007,18,3,1723.86,5,3,4,534,12
1008,71,1,134.95999999999998,3,1,1,311,5
1009,34,2,2225.37,4,2,4,424,10
1010,50,1,56.160000000000004,4,1,1,411,6
1011,432,1,510.20000000000005,1,1,2,112,4
1012,257,4,1121.5,2,3,3,233,8
1013,366,1,308.28000000000003,2,1,2,212,5
1014,372,1,754.87,2,1,3,213,6
1015,505,2,2297.66,1,2,4,124,7
1016,90,1,378.64,3,1,2,312,6
1017,61,6,7587.1900000000005,3,4,5,345,12
1018,415,2,422.8,1,2,2,122,5
1019,89,2,1792.23,3,2,4,324,9
1020,99,3,1019.76,3,3,3,333,9
1021,397,2,1552.88,2,2,4,224,8
1022,26,3,572.56,4,3,2,432,9
1023,433,1,62.4,1,1,1,111,3
1024,32,12,8224.37,4,5,5,455,14
1025,281,5,1387.58,2,4,4,244,10
1026,544,1,305.28000000000003,1,1,2,112,4
1027,31,11,6680.83,4,5,5,455,14
1028,330,1,534.57,2,1,2,212,5
1029,414,2,835.46,1,2,3,123,6
1030,417,1,186.94,1,1,1,111,3
1031,131,3,1185.65,3,3,3,333,9
1032,11,3,797.96,5,3,3,533,11
1033,75,1,544.08,3,1,2,312,6
1034,204,1,59.8,2,1,1,211,4
1035,677,1,91.14,1,1,1,111,3
1036,584,4,1131.45,1,3,3,133,7
1037,2,19,6621.7,5,5,5,555,15
1038,185,3,1180.23,3,3,3,333,9
1039,29,2,1360.99,4,2,4,424,10
1040,73,10,3191.87,3,5,5,355,13
1041,192,2,670.34,2,2,3,223,7
1042,464,3,275.4,1,3,1,131,5
1043,583,1,310.83,1,1,2,112,4
1044,127,4,1226.8500000000001,3,3,4,334,10
1045,18,3,229.5,5,3,1,531,9
1046,1,2,252.49,5,2,1,521,8
1047,74,6,1213.811,3,4,3,343,10
1048,427,2,568.92,1,2,2,122,5
1049,579,3,2244.7,1,3,4,134,8
1050,2,106,50174.782,5,5,5,555,15
1051,24,9,2201.96,4,5,4,454,13
1052,107,1,213.55,3,1,1,311,5
1053,620,1,487.34999999999997,1,1,2,112,4
1054,640,6,429.44,1,4,2,142,7
1055,134,6,2494.14,3,4,4,344,11
1056,473,4,784.17,1,3,3,133,7
1057,44,3,940.8000000000001,4,3,3,433,10
1058,5,6,1669.49,5,4,4,544,13
1059,12,31,11559.66,5,5,5,555,15
1060,64,1,221.06,3,1,1,311,5
1061,150,2,159.85,3,2,1,321,6
1062,40,8,4058.75,4,4,5,445,13
1063,64,1,2626.3,3,1,4,314,8
1064,429,1,217.03,1,1,1,111,3
1065,450,1,572.77,1,1,2,112,4
1066,108,5,3390.4300000000003,3,4,5,345,12
1067,1,22,8167.38,5,5,5,555,15
1068,19,6,1006.53,5,4,3,543,12
1069,10,3,478.54,5,3,2,532,10
1070,11,4,1006.8,5,3,3,533,11
1071,19,2,679.45,5,2,3,523,10
1072,67,8,3316.24,3,4,5,345,12
1073,571,2,439.1,1,2,2,122,5
1074,501,4,658.3199999999999,1,3,3,133,7
1075,74,5,1666.8600000000001,3,4,4,344,11
1076,5,9,4447.33,5,5,5,555,15
1077,2,1,196.89,5,1,1,511,7
1078,14,7,3408.06,5,4,5,545,14
1079,547,1,46.5,1,1,1,111,3
1080,255,3,986.61,2,3,3,233,8
1081,423,7,1295.25,1,4,4,144,9
1082,92,2,720.9,3,2,3,323,8
1083,667,3,419.87,1,3,2,132,6
1084,449,6,1273.16,1,4,4,144,9
1085,374,2,619.08,2,2,3,223,7
1086,626,1,241.89999999999998,1,1,1,111,3
1087,430,11,3881.89,1,5,5,155,11
1088,23,3,1129.14,4,3,3,433,10
1089,17,13,8745.93,5,5,5,555,15
1090,24,1,291.88,4,1,2,412,7
1091,27,13,4120.04,4,5,5,455,14
1092,26,11,7090.06,4,5,5,455,14
1093,259,3,729.8,2,3,3,233,8
1094,166,3,781.6899999999999,3,3,3,333,9
1095,641,1,219.87,1,1,1,111,3
1096,25,6,2212.9900000000002,4,4,4,444,12
1097,18,6,1766.72,5,4,4,544,13
1098,689,2,148.22,1,2,1,121,4
1099,7,16,11959.27,5,5,5,555,15
1100,625,2,1160.4099999999999,1,2,3,123,6
1101,29,2,183.44,4,2,1,421,7
1102,39,6,4160.0,4,4,5,445,13
1103,253,5,1153.85,2,4,3,243,9
1104,58,6,3097.64,4,4,5,445,13
1105,446,2,931.12,1,2,3,123,6
1106,184,5,1013.35,3,4,3,343,10
1107,11,2,1071.91,5,2,3,523,10
1108,2,72,12793.28,5,5,5,555,15
1109,653,1,82.4,1,1,1,111,3
1110,99,2,165.0,3,2,1,321,6
1111,1,4,2501.84,5,3,4,534,12
1112,464,2,592.24,1,2,2,122,5
1113,61,8,2657.7599999999998,3,4,4,344,11
1114,236,3,646.59,2,3,3,233,8
1115,191,4,1431.78,2,3,4,234,9
1116,179,5,2061.4700000000003,3,4,4,344,11
1117,38,11,2819.17,4,5,4,454,13
1118,469,5,2215.78,1,4,4,144,9
1119,201,4,851.37,2,3,3,233,8
1120,417,2,627.82,1,2,3,123,6
1121,46,11,3830.84,4,5,5,455,14
1122,232,2,336.09,2,2,2,222,6
1123,66,1,140.34,3,1,1,311,5
1124,241,3,790.72,2,3,3,233,8
1125,233,11,3019.2200000000003,2,5,5,255,12
1126,78,3,1122.41,3,3,3,333,9
1127,58,5,846.87,4,4,3,443,11
1128,17,23,14205.96,5,5,5,555,15
1129,105,4,449.52,3,3,2,332,8
1130,654,1,154.25,1,1,1,111,3
1131,52,27,4467.66,4,5,5,455,14
1132,136,3,1269.84,3,3,4,334,10
1133,275,2,618.63,2,2,3,223,7
1134,312,1,316.26000000000005,2,1,2,212,5
1135,8,10,4863.31,5,5,5,555,15
1136,11,2,653.33,5,2,3,523,10
1137,283,6,1166.83,2,4,3,243,9
1138,730,1,327.38,1,1,2,112,4
1139,18,5,1159.11,5,4,3,543,12
1140,23,4,1466.3,4,3,4,434,11
1141,288,3,2885.11,2,3,4,234,9
1142,17,5,780.5,5,4,3,543,12
1143,71,6,1859.24,3,4,4,344,11
1144,64,1,295.93,3,1,2,312,6
1145,73,4,4393.63,3,3,5,335,11
1146,316,5,1338.08,2,4,4,244,10
1147,3,4,2479.16,5,3,4,534,12
1148,244,2,287.05,2,2,2,222,6
1149,9,8,1114.72,5,4,3,543,12
1150,1,11,4558.29,5,5,5,555,15
1151,677,1,282.76,1,1,1,111,3
1152,261,4,713.39,2,3,3,233,8
1153,127,3,824.59,3,3,3,333,9
1154,74,4,815.9000000000001,3,3,3,333,9
1155,73,6,1265.82,3,4,4,344,11
1156,21,4,1685.26,4,3,4,434,11
1157,60,3,2128.42,3,3,4,334,10
1158,86,1,627.16,3,1,3,313,7
1159,78,2,343.21,3,2,2,322,7
1160,59,11,6606.0,4,5,5,455,14
1161,1,3,1071.73,5,3,3,533,11
1162,30,1,125.80000000000001,4,1,1,411,6
1163,33,6,4534.57,4,4,5,445,13
1164,41,5,680.1800000000001,4,4,3,443,11
1165,15,2,628.78,5,2,3,523,10
1166,738,2,1182.0,1,2,3,123,6
1167,34,12,4541.29,4,5,5,455,14
1168,79,2,307.76,3,2,2,322,7
1169,634,1,402.97999999999996,1,1,2,112,4
1170,205,6,1433.07,2,4,4,244,10
1171,34,1,210.31,4,1,1,411,6
1172,183,3,269.09,3,3,1,331,7
1173,2,35,7720.9,5,5,5,555,15
1174,403,1,89.5,2,1,1,211,4
1175,1,7,3444.39,5,4,5,545,14
1176,426,2,717.85,1,2,3,123,6
1177,43,12,3103.13,4,5,5,455,14
1178,86,7,1569.3600000000001,3,4,4,344,11
1179,467,3,632.39,1,3,3,133,7
1180,427,2,785.25,1,2,3,123,6
1181,377,17,3959.4900000000002,2,5,5,255,12
1182,634,2,1439.6100000000001,1,2,4,124,7
1183,40,6,790.2,4,4,3,443,11
1184,391,2,364.93,2,2,2,222,6
1185,12,5,1086.24,5,4,3,543,12
1186,408,1,167.08,2,1,1,211,4
1187,96,3,901.44,3,3,3,333,9
1188,26,8,1005.8,4,4,3,443,11
1189,383,1,342.55,2,1,2,212,5
1190,319,2,244.2,2,2,1,221,5
1191,66,22,6948.92,3,5,5,355,13
1192,675,1,499.6,1,1,2,112,4
1193,380,7,1629.35,2,4,4,244,10
1194,74,13,8891.84,3,5,5,355,13
1195,429,2,200.82,1,2,1,121,4
1196,28,13,3032.26,4,5,5,455,14
1197,6,4,594.52,5,3,2,532,10
1198,513,2,990.0,1,2,3,123,6
1199,7,1,171.42000000000002,5,1,1,511,7
1200,216,11,1803.4,2,5,4,254,11
1201,82,8,4838.18,3,4,5,345,12
1202,84,2,777.53,3,2,3,323,8
1203,144,37,16498.97,3,5,5,355,13
1204,19,3,414.8,5,3,2,532,10
1205,41,5,1688.6,4,4,4,444,12
1206,428,4,1079.29,1,3,3,133,7
1207,173,1,187.05,3,1,1,311,5
1208,17,4,726.54,5,3,3,533,11
1209,243,1,239.49,2,1,1,211,4
1210,13,26,4537.26,5,5,5,555,15
1211,206,1,1384.25,2,1,4,214,7
1212,50,6,904.52,4,4,3,443,11
1213,411,1,404.45,1,1,2,112,4
1214,23,5,732.0699999999999,4,4,3,443,11
1215,10,28,11202.59,5,5,5,555,15
1216,25,11,3489.28,4,5,5,455,14
1217,409,1,147.66,2,1,1,211,4
1218,15,5,1374.34,5,4,4,544,13
1219,406,1,107.75,2,1,1,211,4
1220,309,2,280.53000000000003,2,2,1,221,5
1221,390,2,241.68,2,2,1,221,5
1222,156,2,1445.031,3,2,4,324,9
1223,307,3,385.7,2,3,2,232,7
1224,531,3,684.54,1,3,3,133,7
1225,541,1,127.28,1,1,1,111,3
1226,64,4,1673.5,3,3,4,334,10
1227,16,9,2478.95,5,5,4,554,14
1228,15,6,1120.74,5,4,3,543,12
1229,11,18,6336.04,5,5,5,555,15
1230,65,7,2093.94,3,4,4,344,11
1231,36,4,247.95999999999998,4,3,1,431,8
1232,108,14,5493.29,3,5,5,355,13
1233,53,2,533.32,4,2,2,422,8
1234,517,3,784.48,1,3,3,133,7
1235,6,2,664.11,5,2,3,523,10
1236,400,2,396.71,2,2,2,222,6
1237,47,5,761.96,4,4,3,443,11
1238,1,33,9811.04,5,5,5,555,15
1239,312,2,518.42,2,2,2,222,6
1240,45,4,1159.99,4,3,3,433,10
1241,65,4,1025.17,3,3,3,333,9
1242,26,1,164.34,4,1,1,411,6
1243,659,1,717.62,1,1,3,113,5
1244,387,2,522.67,2,2,2,222,6
1245,29,3,276.75,4,3,1,431,8
1246,40,2,1075.81,4,2,3,423,9
1247,541,1,232.05,1,1,1,111,3
1248,593,1,167.35,1,1,1,111,3
1249,12,14,2103.71,5,5,4,554,14
1250,89,10,3297.9300000000003,3,5,5,355,13
1251,633,1,818.29,1,1,3,113,5
1252,453,5,1039.8500000000001,1,4,3,143,8
1253,24,6,2332.74,4,4,4,444,12
1254,319,8,6272.53,2,4,5,245,11
1255,568,2,283.85,1,2,1,121,4
1256,40,8,1278.75,4,4,4,444,12
1257,174,1,177.34,3,1,1,311,5
1258,545,2,224.94,1,2,1,121,4
1259,528,1,112.34,1,1,1,111,3
1260,117,1,213.85,3,1,1,311,5
1261,696,1,658.95,1,1,3,113,5
1262,31,10,2533.06,4,5,4,454,13
1263,388,1,462.08,2,1,2,212,5
1264,597,1,301.26,1,1,2,112,4
1265,253,2,707.04,2,2,3,223,7
1266,59,7,2245.9,4,4,4,444,12
1267,676,1,310.14,1,1,2,112,4
1268,23,19,13370.86,4,5,5,455,14
1269,5,7,2031.78,5,4,4,544,13
1270,100,11,3070.42,3,5,5,355,13
1271,25,8,3645.81,4,4,5,445,13
1272,33,16,5033.77,4,5,5,455,14
1273,68,4,2999.16,3,3,5,335,11
1274,37,5,949.12,4,4,3,443,11
1275,52,3,804.3,4,3,3,433,10
1276,16,1,122.64,5,1,1,511,7
1277,74,2,1346.27,3,2,4,324,9
1278,611,1,405.0,1,1,2,112,4
1279,641,5,1016.47,1,4,3,143,8
1280,216,4,472.2,2,3,2,232,7
1281,31,10,2156.77,4,5,4,454,13
1282,16,4,2624.26,5,3,4,534,12
1283,120,1,252.1,3,1,1,311,5
1284,400,2,326.25,2,2,2,222,6
1285,10,8,3041.68,5,4,5,545,14
1286,400,8,1764.02,2,4,4,244,10
1287,257,6,1453.68,2,4,4,244,10
1288,17,10,3288.0,5,5,5,555,15
1289,35,3,226.85,4,3,1,431,8
1290,46,5,2262.05,4,4,4,444,12
1291,488,1,152.2,1,1,1,111,3
1292,43,11,6308.0,4,5,5,455,14
1293,114,6,2280.51,3,4,4,344,11
1294,165,4,1078.85,3,3,3,333,9
1295,11,2,382.14,5,2,2,522,9
1296,10,9,6025.5,5,5,5,555,15
1297,206,12,4884.68,2,5,5,255,12
1298,400,1,306.64,2,1,2,212,5
1299,603,1,325.24,1,1,2,112,4
1300,86,11,2233.61,3,5,4,354,12
1301,179,5,2047.51,3,4,4,344,11
1302,386,3,1711.6599999999999,2,3,4,234,9
1303,60,5,127.89999999999999,3,4,1,341,8
1304,149,1,299.05,3,1,2,312,6
1305,3,35,12948.48,5,5,5,555,15
1306,51,3,413.55,4,3,2,432,9
1307,75,1,349.7,3,1,2,312,6
1308,395,1,172.6,2,1,1,211,4
1309,301,3,419.92,2,3,2,232,7
1310,19,2,387.44,5,2,2,522,9
1311,433,1,240.68,1,1,1,111,3
1312,151,2,486.82000000000005,3,2,2,322,7
1313,539,2,243.9,1,2,1,121,4
1314,405,2,551.24,2,2,2,222,6
1315,152,1,232.6,3,1,1,311,5
1316,494,3,281.26,1,3,1,131,5
1317,1,12,11419.67,5,5,5,555,15
1318,18,4,827.83,5,3,3,533,11
