antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02738951534378239,0.06272575933662092,0.01177874799761284,0.43004587155963303,6.855969160162261,1.0,0.01006071984981206,1.6444731144033533,0.8781950374078261,0.15036086607858862,0.3919024937280173,0.30891377203419806
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.053836730847755754,0.04755473191569558,0.0173069070578258,0.32147024504084015,6.760005410412964,1.0,0.014746715755143316,1.4036897588104023,0.9005540080587919,0.20582741875233468,0.2875918672745186,0.34270341842530777
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04755473191569558,0.053836730847755754,0.0173069070578258,0.3639365918097754,6.760005410412964,1.0,0.014746715755143316,1.4875297917928327,0.8946142658956894,0.20582741875233468,0.32774455643354977,0.34270341842530777
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.04234067280208562,0.036309953827307846,0.0103652982378993,0.24480712166172108,6.742149076422331,1.0,0.008827910363438421,1.2760846583897731,0.8893343550629785,0.15179392824287027,0.21635293283609447,0.2651371248447014
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.036309953827307846,0.04234067280208562,0.0103652982378993,0.2854671280276817,6.742149076422331,1.0,0.008827910363438421,1.340259300533643,0.8837689498880464,0.15179392824287027,0.25387572419617904,0.2651371248447014
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.04774319188365738,0.04978484153657694,0.016019097276753463,0.3355263157894737,6.739527644031213,1.0,0.013642210034375195,1.4300267731330722,0.8943193070347512,0.19653179190751446,0.3007123930910179,0.3286464386518346
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.04978484153657694,0.04774319188365738,0.016019097276753463,0.3217665615141956,6.739527644031213,1.0,0.013642210034375195,1.404025154292468,0.8962408578398965,0.19653179190751446,0.28776204832033,0.3286464386518346
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03313754436661746,0.04551308226277601,0.010145428275277193,0.3061611374407583,6.726882079159021,1.0,0.008637236492532943,1.3756607899081574,0.8805210234037703,0.14809720311783586,0.27307661355473944,0.2645367453939471
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.04551308226277601,0.03313754436661746,0.010145428275277193,0.22291235334713597,6.726882079159021,1.0,0.008637236492532943,1.2442128758550368,0.8919375458212078,0.14809720311783586,0.19627901349856305,0.2645367453939471
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04551308226277601,0.053836730847755754,0.016458837201997676,0.3616287094547964,6.717137236238246,1.0,0.014008561642164838,1.482151975136867,0.8917115986925334,0.19856006062902617,0.3253053554729726,0.33367316452903184
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.053836730847755754,0.04551308226277601,0.016458837201997676,0.3057176196032672,6.717137236238246,1.0,0.014008561642164838,1.3747819974803375,0.8995562215273613,0.19856006062902617,0.2726119473249052,0.33367316452903184
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG WOODLAND'}),0.06272575933662092,0.04978484153657694,0.020950466438420707,0.33400100150225337,6.708889517241161,1.0,0.017827674449585572,1.4267516326702676,0.9078922670032276,0.22881646655231558,0.29910716266122045,0.37741059538835064
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04978484153657694,0.06272575933662092,0.020950466438420707,0.420820189274448,6.708889517241161,1.0,0.017827674449585572,1.618278509206379,0.8955277418807454,0.22881646655231558,0.38205939564110586,0.37741059538835064
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.052768791029305526,0.03049910481515218,0.010773628168483212,0.2041666666666667,6.694185547545486,1.0,0.009164227279911561,1.2182210201275576,0.8980031711593681,0.14861351819757365,0.17913089375580468,0.27870537246824584
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03049910481515218,0.052768791029305526,0.010773628168483212,0.35324407826982496,6.694185547545486,1.0,0.009164227279911561,1.4645883820231598,0.8773758061508801,0.14861351819757365,0.31721430247957083,0.27870537246824584
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.0345824041209913,0.0588623299934039,0.013600527687910292,0.3932788374205268,6.681333162730689,1.0,0.011564926804575252,1.5511864890378175,0.8807890755272045,0.17033831628638868,0.3553321879303578,0.3121677004605302
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.0588623299934039,0.0345824041209913,0.013600527687910292,0.2310565635005336,6.681333162730689,1.0,0.011564926804575252,1.2555118491861639,0.9035120991023649,0.17033831628638868,0.20351209696012784,0.3121677004605302
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.036309953827307846,0.049564971573954834,0.011998617960234947,0.3304498269896194,6.667003258471808,1.0,0.01019891613093282,1.419512781473525,0.882034193783659,0.16241496598639457,0.2955329370391788,0.28626420373562084
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.049564971573954834,0.036309953827307846,0.011998617960234947,0.24207858048162229,6.667003258471808,1.0,0.01019891613093282,1.2714907130940705,0.8943352754379338,0.16241496598639457,0.2135215855674003,0.28626420373562084
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.049564971573954834,0.04234067280208562,0.0138518076451927,0.279467680608365,6.600454412113144,1.0,0.011753193401335203,1.3290997522588468,0.8927441163847805,0.17746478873239435,0.24761102520674727,0.30330950795996886
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.04234067280208562,0.049564971573954834,0.0138518076451927,0.3271513353115727,6.600454412113143,1.0,0.011753193401335203,1.4125539341987972,0.8860095187670004,0.17746478873239435,0.292062429766831,0.30330950795996886
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.056443760404560735,0.0588623299934039,0.021892766278229732,0.3878686700055648,6.589420942885361,1.0,0.018570355027227852,1.5374767209107756,0.8989836124765258,0.23436449226630798,0.3495836480648522,0.3799001834552904
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.0588623299934039,0.056443760404560735,0.021892766278229732,0.371931696905016,6.5894209428853605,1.0,0.018570355027227852,1.5023146924399768,0.9012938530452503,0.23436449226630798,0.33436050047819554,0.3799001834552904
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0588623299934039,0.06272575933662092,0.024311335867072903,0.4130202774813234,6.584540097232295,1.0,0.020619151521913886,1.5967744790937932,0.9011743251646884,0.24991927671940586,0.3737374857296546,0.4003008247697053
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.06272575933662092,0.0588623299934039,0.024311335867072903,0.3875813720580871,6.584540097232295,1.0,0.020619151521913886,1.5367554595283504,0.9048889512369155,0.24991927671940586,0.3492783814108507,0.4003008247697053
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG CARS BLUE'}),0.06272575933662092,0.056443760404560735,0.023274806043282973,0.37105658487731596,6.5739168017468605,1.0,0.019734328312092604,1.5002243713949779,0.9046271070540861,0.24271208647232229,0.3334330390392513,0.39170525404132905
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.056443760404560735,0.06272575933662092,0.023274806043282973,0.4123539232053422,6.57391680174686,1.0,0.019734328312092604,1.5949638356743294,0.8986042900963359,0.24271208647232229,0.3730265366316515,0.39170525404132905
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.04978484153657694,0.03326318434525866,0.010867858152464114,0.21829652996845425,6.562706916530385,1.0,0.009211855790833464,1.236705288791578,0.8920336036637141,0.15056570931244562,0.19139991632353234,0.27250992692945847
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG WOODLAND'}),0.03326318434525866,0.04978484153657694,0.010867858152464114,0.32672332389046266,6.562706916530384,1.0,0.009211855790833464,1.4113293868341725,0.8767886340254298,0.15056570931244562,0.2914481840109963,0.27250992692945847
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.038571473442849516,0.04551308226277601,0.011464648051009831,0.29723127035830615,6.530677677292887,1.0,0.009709141407208941,1.3581806894337323,0.8808523055042008,0.15787197231833908,0.2637209409766156,0.27456456547590946
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04551308226277601,0.038571473442849516,0.011464648051009831,0.25189786059351277,6.530677677292887,1.0,0.009709141407208941,1.2851567665879253,0.8872583986829699,0.15787197231833908,0.2218848112553715,0.27456456547590946
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.038571473442849516,0.053836730847755754,0.013223607751986681,0.34283387622149836,6.368029239943899,1.0,0.011147045717842634,1.439762694571197,0.8767844118317397,0.16699722332407774,0.3054410954175827,0.29422907346664184
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.053836730847755754,0.038571473442849516,0.013223607751986681,0.2456242707117853,6.368029239943899,1.0,0.011147045717842634,1.2744690599527888,0.8909303210755144,0.16699722332407774,0.21535953172763267,0.29422907346664184
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04774319188365738,0.06272575933662092,0.019034456764142352,0.3986842105263158,6.355988588145376,1.0,0.016039728800085945,1.5587055205780482,0.8849168157241888,0.20817588457574715,0.35844199767179347,0.3510696966502385
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.06272575933662092,0.04774319188365738,0.019034456764142352,0.3034551827741612,6.355988588145376,1.0,0.016039728800085945,1.3671149143122474,0.8990624364044983,0.20817588457574715,0.26853259405551244,0.3510696966502385
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.06272575933662092,0.03370292427050287,0.013412067719948488,0.21382073109664496,6.3442783000222605,1.0,0.011298026203216564,1.2291052612941435,0.898752597773606,0.16155883465758608,0.18640003302314023,0.30588520245419387
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03370292427050287,0.06272575933662092,0.013412067719948488,0.3979496738117428,6.3442783000222605,1.0,0.011298026203216564,1.556803808408368,0.8717584682604474,0.16155883465758608,0.357658303121463,0.30588520245419387
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.056443760404560735,0.03326318434525866,0.011715928008292239,0.20756816917084028,6.240177338897112,1.0,0.009838428800815723,1.2199621191935184,0.8899820793008785,0.15022150624244865,0.18030241737254019,0.27989362188475914
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG CARS BLUE'}),0.03326318434525866,0.056443760404560735,0.011715928008292239,0.35221907459867796,6.240177338897111,1.0,0.009838428800815723,1.4565977517952917,0.8686419410682432,0.15022150624244865,0.3134686643807627,0.27989362188475914
frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.040770173069070575,0.045764362220058426,0.011590288029651036,0.28428351309707245,6.211897190440284,1.0,0.009724467061543618,1.3332592657032984,0.8746794161022589,0.15465213746856665,0.2499583346435647,0.2687718183192981
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'HOT WATER BOTTLE TEA AND SYMPATHY'}),0.045764362220058426,0.040770173069070575,0.011590288029651036,0.25326012354152366,6.211897190440284,1.0,0.009724467061543618,1.2845568546308495,0.8792572313478236,0.15465213746856665,0.22152141698128586,0.2687718183192981
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.04774319188365738,0.056443760404560735,0.016647297169959482,0.3486842105263158,6.177551035351317,1.0,0.013952491886329356,1.448692408267745,0.8801444609506714,0.19016864011481882,0.3097223438923541,0.32181010748909
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.056443760404560735,0.04774319188365738,0.016647297169959482,0.29493600445186424,6.177551035351317,1.0,0.013952491886329356,1.3505962779676937,0.8882603070120343,0.19016864011481882,0.2595862906532309,0.32181010748909
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.04551308226277601,0.052768791029305526,0.014825517479662029,0.3257418909592823,6.173002727661113,1.0,0.01242384715263801,1.4048495617180514,0.877963089801282,0.17764395935265337,0.288180010693062,0.3033471359558316
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.052768791029305526,0.04551308226277601,0.014825517479662029,0.28095238095238095,6.173002727661113,1.0,0.01242384715263801,1.3274321372504438,0.8846882107928957,0.17764395935265337,0.24666582046797925,0.3033471359558316
frozenset({'POSTAGE'}),frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),0.05663222037252254,0.03593303389138424,0.012501177874799761,0.22074320576816417,6.143183078707205,1.0,0.010466210380809568,1.2371620924511275,0.8874777764429795,0.15613966261278933,0.19169847985016267,0.284322651835131
frozenset({'ROUND SNACK BOXES SET OF4 WOODLAND '}),frozenset({'POSTAGE'}),0.03593303389138424,0.05663222037252254,0.012501177874799761,0.34790209790209786,6.143183078707204,1.0,0.010466210380809568,1.4466658711713596,0.8684230129895559,0.15613966261278933,0.3087553802660015,0.284322651835131
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.052768791029305526,0.053836730847755754,0.017401137041806704,0.3297619047619048,6.12522156470523,1.0,0.014560237842000515,1.4116823198719097,0.8833541290351852,0.1950704225352113,0.29162532821779913,0.32649122075901543
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.053836730847755754,0.052768791029305526,0.017401137041806704,0.32322053675612605,6.125221564705229,1.0,0.014560237842000515,1.3996157691170434,0.8843511758229287,0.1950704225352113,0.28551819573249276,0.32649122075901543
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03313754436661746,0.053836730847755754,0.010867858152464114,0.32796208530805687,6.091790495888335,1.0,0.009083841095442965,1.4079016205297852,0.8644917850421554,0.14279818406933556,0.28972309895935355,0.2649145315688476
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.053836730847755754,0.03313754436661746,0.010867858152464114,0.20186697782963828,6.091790495888335,1.0,0.009083841095442965,1.2114051527453347,0.8834042468269306,0.14279818406933556,0.17451234400500923,0.2649145315688476
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.06272575933662092,0.03326318434525866,0.012658227848101266,0.2018027040560841,6.0668486204282805,1.0,0.010571769352090914,1.2111502012939264,0.891062340755327,0.15190350546551074,0.17433857589945903,0.2911751952763895
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03326318434525866,0.06272575933662092,0.012658227848101266,0.38054768649669496,6.0668486204282805,1.0,0.010571769352090914,1.5130692391196927,0.8639060448417362,0.15190350546551074,0.3390917122987694,0.2911751952763895
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.04774319188365738,0.0588623299934039,0.01702421710588309,0.35657894736842105,6.057846289951132,1.0,0.014213941590288848,1.462708853179986,0.8767853628333426,0.19004207573632537,0.3163369471470954,0.32289993259563
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.0588623299934039,0.04774319188365738,0.01702421710588309,0.2892209178228389,6.057846289951132,1.0,0.014213941590288848,1.3397366804880075,0.8871442060213748,0.19004207573632537,0.2535846673722902,0.32289993259563
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.016741527153940384,0.10418695228821812,0.010490938216540503,0.6266416510318948,6.014588557100523,1.0,0.008746689525721007,2.3993384644742695,0.8479332862514174,0.0949943117178612,0.5832184517497347,0.3636675243401862
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.022552376166096053,0.08204290605270598,0.011024908125765618,0.4888579387186629,5.958564393179965,1.0,0.009174645646705315,1.795894260093071,0.8513748665745838,0.11782477341389727,0.4431743437120982,0.3116188621617817
frozenset({'SPOTTY BUNTING'}),frozenset({'PARTY BUNTING'}),0.03150422464428181,0.06523855890944498,0.012218487922857053,0.38783649052841473,5.944896653323611,1.0,0.010163197707504686,1.5269800088173073,0.8588457671921941,0.14455592716462284,0.345112578929877,0.28756292509088044
"frozenset({'ROSES REGENCY TEACUP AND SAUCER ', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.01875176681219964,0.10418695228821812,0.011558878034990734,0.6164154103852597,5.916435761361324,1.0,0.009605188600808298,2.335372879842506,0.8468594298001446,0.10377890580936265,0.5718028548539801,0.36367951707083307
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.027201055375820585,0.06272575933662092,0.01005119829129629,0.3695150115473441,5.890961153045966,1.0,0.00834499143809047,1.4865924769496086,0.8534635223273386,0.12583562721195438,0.32732069110699713,0.2648776860440777
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.03049910481515218,0.0588623299934039,0.010522348211200804,0.345005149330587,5.8612214190170215,1.0,0.008727099839067902,1.4368627005918315,0.8554784233436588,0.13346613545816735,0.3040392797529586,0.2618835778670011
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),0.0554386405754311,0.04234067280208562,0.013663347677230896,0.2464589235127479,5.820855154210204,1.0,0.011316038336034139,1.2708787312062548,0.8768132726666727,0.1624346527259149,0.2131428629300848,0.2845796101243265
frozenset({'PACK OF 72 RETROSPOT CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.04234067280208562,0.0554386405754311,0.013663347677230896,0.32270029673590506,5.820855154210204,1.0,0.011316038336034139,1.3945988088765815,0.8648210415439072,0.1624346527259149,0.2829479032715153,0.2845796101243265
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04755473191569558,0.08204290605270598,0.022709426139397557,0.4775429326287979,5.820648677681102,1.0,0.018807897736476526,1.7570000508675137,0.8695490128436896,0.21245959447546278,0.4308480529034401,0.3771711600356853
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.08204290605270598,0.04755473191569558,0.022709426139397557,0.2767993874425727,5.820648677681101,1.0,0.018807897736476526,1.316986257404025,0.9022184676290572,0.21245959447546278,0.24069063410642702,0.3771711600356853
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'PINK REGENCY TEACUP AND SAUCER'})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.019631246662688066,0.10418695228821812,0.011872977981593744,0.6048000000000001,5.804949532710281,1.0,0.009827658222190021,2.266733420323335,0.8443080330655622,0.10606060606060606,0.5588365217391307,0.35937919807054575
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03370292427050287,0.053836730847755754,0.010302478248578698,0.3056849953401678,5.678000698159232,1.0,0.00848802298584534,1.3627291111414204,0.8526173687331725,0.13338755591703946,0.26617844161089277,0.2485251114390454
"frozenset({'GREEN REGENCY TEACUP AND SAUCER', 'ROSES REGENCY TEACUP AND SAUCER '})",frozenset({'REGENCY CAKESTAND 3 TIER'}),0.023337626032603573,0.10418695228821812,0.013663347677230896,0.585464333781965,5.6193632784493275,1.0,0.01123187154725175,2.1610035534086167,0.841686868664465,0.12,0.537252033471824,0.35830346625788034
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03131576467632,0.06272575933662092,0.010962088136445017,0.35005015045135407,5.580644286389464,1.0,0.008997783017915914,1.4420716326256,0.8473444601771227,0.13194706994328922,0.30655317157908046,0.26240614683308816
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.052768791029305526,0.04755473191569558,0.0138518076451927,0.2625,5.5199554161162485,1.0,0.011342401934278715,1.2914512109617686,0.8644553819140152,0.16018888485288774,0.2256772911651222,0.27689068692206076
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.04755473191569558,0.052768791029305526,0.0138518076451927,0.2912813738441215,5.519955416116248,1.0,0.011342401934278715,1.3365405874945306,0.8597230139623703,0.16018888485288774,0.251799751270859,0.27689068692206076
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03049910481515218,0.08204290605270598,0.013726167666551497,0.45005149330587024,5.485562554509567,1.0,0.011223932475510335,1.669169172701915,0.843427061479747,0.13890654799745708,0.4008995514928654,0.30867812031296576
frozenset({'PINK REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.023431856016584478,0.10418695228821812,0.013380657725288186,0.5710455764075066,5.480970158602891,1.0,0.010939364060463903,2.0883641674780913,0.8371669231453391,0.11712950233709099,0.5211563119244667,0.34973743999754286
frozenset({'JUMBO BAG VINTAGE LEAF'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0242485158777523,0.08204290605270598,0.010836448157803814,0.4468911917098446,5.447042446579755,1.0,0.008847029447727833,1.659632029337965,0.8367029393720974,0.11352418558736425,0.3974567962520555,0.28948694348126225
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04551308226277601,0.08204290605270598,0.019913936614630777,0.4375431331953072,5.333101352044025,1.0,0.016179911082376767,1.632048870097705,0.8512341331814112,0.18500145900204262,0.3872732500098886,0.34013450687330443
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.08204290605270598,0.04551308226277601,0.019913936614630777,0.24272588055130168,5.333101352044025,1.0,0.016179911082376767,1.2604245849998126,0.8851087370099818,0.18500145900204262,0.20661655453178202,0.34013450687330443
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.029305525018060746,0.10418695228821812,0.01627037723403587,0.5551982851018221,5.328865783173564,1.0,0.013217123897197992,2.0139604181086566,0.8368676519239553,0.13879957127545553,0.5034659117386645,0.3556817473142514
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.03326318434525866,0.0588623299934039,0.010333888243238998,0.3106704438149197,5.277916179154535,1.0,0.008375939709676955,1.3652942363520346,0.8384197965585886,0.12634408602150538,0.26755715114426454,0.2431153713204801
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.03316895436127776,0.10418695228821812,0.018217796902974526,0.5492424242424242,5.271700651373548,1.0,0.014762024637485997,1.9873499545874822,0.8381070275102531,0.1529132612707619,0.4968173583662714,0.3620496112770758
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.053836730847755754,0.08204290605270598,0.023023526086000567,0.427654609101517,5.212572660782923,1.0,0.018606604234873324,1.6038516401892582,0.8541402713630821,0.2040077929306986,0.37650093378836597,0.3541412402322286
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.08204290605270598,0.053836730847755754,0.023023526086000567,0.28062787136294026,5.212572660782922,1.0,0.018606604234873324,1.3152626178955091,0.8803855395815269,0.2040077929306986,0.2396955661979859,0.3541412402322286
frozenset({'JUMBO BAG WOODLAND ANIMALS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.02874014511417533,0.08204290605270598,0.012218487922857053,0.42513661202185793,5.1818814383383955,1.0,0.00986056289731363,1.5968265037296085,0.8309000887713326,0.12396430847673677,0.37375788937347787,0.28703231826207753
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.038571473442849516,0.08204290605270598,0.016396017212677073,0.42508143322475567,5.181208878092092,1.0,0.013231501440690926,1.5966732455627153,0.839370610577186,0.15732368896925855,0.3736977789418835,0.31246414693397045
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03131576467632,0.08204290605270598,0.013097967773345478,0.41825476429287867,5.098000356352365,1.0,0.010528731434037507,1.5779365908025038,0.8298314655668461,0.1306390977443609,0.36626097282437564,0.2889512718861024
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.028897195087476835,0.08204290605270598,0.011684518013631937,0.4043478260869565,4.928492243158665,1.0,0.009313708151883359,1.5410958511523916,0.8208175131404548,0.11772151898734176,0.35111109458102424,0.2733837139623144
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.052768791029305526,0.08204290605270598,0.020950466438420707,0.39702380952380956,4.839221678334427,1.0,0.01662116147348852,1.5223770166154533,0.8375517947827161,0.18399999999999997,0.34313249012179725,0.32619184350616204
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.08204290605270598,0.052768791029305526,0.020950466438420707,0.2553598774885145,4.839221678334426,1.0,0.01662116147348852,1.2720657675225984,0.8642617442348117,0.18399999999999997,0.21387712370599982,0.32619184350616204
frozenset({'RED HANGING HEART T-LIGHT HOLDER'}),frozenset({'WHITE HANGING HEART T-LIGHT HOLDER'}),0.05122970129095078,0.15353205389955082,0.03621572384332695,0.7069282648681791,4.60443436346322,1.0,0.028350322583466807,2.888261966715131,0.8250870188337855,0.21487141259783826,0.6537710181679549,0.47140603096109446
